Agent,State,Starting Node,Ending Node
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
2,searching,"[-140,0,-180]","[20,0,80]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[0,0,-120]","[-180,0,40]"
